127.0.0.1 - - [25/Sep/2024:14:32:30 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/trang-chu?status=%3F%3Fng+k%ED+t%E0i+kho%3Fn+th%E0nh+c%F4ng%21 HTTP/1.1" 200 27717
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/1.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/2.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/bootstrap-ecommerce-templates.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/3.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/shopping-cart-template.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/4.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/5.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/6.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/pp.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/mc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/maestro.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/visa.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:29 +0700] "GET /DiamonShop/assets/img/disc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/AddCart/12 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/trang-chu?status=%3F%3Fng+k%ED+t%E0i+kho%3Fn+th%E0nh+c%F4ng%21 HTTP/1.1" 200 27707
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/shopping-cart-template.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/bootstrap-ecommerce-templates.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/1.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/2.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/3.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/4.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/mc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/5.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/6.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/maestro.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/pp.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/visa.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:33 +0700] "GET /DiamonShop/assets/img/disc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/gio-hang HTTP/1.1" 200 11998
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/2.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/1.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/4.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/5.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/3.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/6.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/maestro.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/mc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/disc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/visa.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:36 +0700] "GET /DiamonShop/assets/img/pp.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:42 +0700] "GET /DiamonShop/login.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:42 +0700] "GET /favicon.ico HTTP/1.1" 404 684
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:52 +0700] "GET /DiamonShop/login.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:33:59 +0700] "GET /DiamonShop/login.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/gio-hang HTTP/1.1" 200 11998
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/1.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/5.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/3.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/4.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/2.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/6.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/maestro.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/pp.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/mc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/visa.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:06 +0700] "GET /DiamonShop/assets/img/disc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:35:07 +0700] "GET /DiamonShop/login.html HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/checkout HTTP/1.1" 200 12981
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/paypal.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/bootstrap-ecommerce-templates.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/2.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/bootstrap-template.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/shopping-cart-template.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/1.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/3.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/4.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/mc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/6.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/5.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/maestro.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/disc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/visa.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:06 +0700] "GET /DiamonShop/assets/img/pp.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:36:13 +0700] "POST /DiamonShop/checkout HTTP/1.1" 500 9707
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:41:31 +0700] "GET /DiamonShop/checkout HTTP/1.1" 200 13461
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:41:31 +0700] "GET /DiamonShop/assets/img/paypal.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:41:31 +0700] "GET /DiamonShop/assets/img/bootstrap-template.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:41:31 +0700] "GET /DiamonShop/assets/img/shopping-cart-template.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:41:31 +0700] "GET /DiamonShop/assets/img/bootstrap-ecommerce-templates.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:41:31 +0700] "GET /DiamonShop/assets/img/1.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:41:31 +0700] "GET /DiamonShop/assets/img/2.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:41:31 +0700] "GET /DiamonShop/assets/img/6.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [25/Sep/2024:14:41:31 +0700] "GET /DiamonShop/assets/img/5.png HTTP/1.1" 404 604
